Organization,Repository_Name,Language,Visibility,Repository_Size_KB,Stars,Forks,Open_Issues,Created_Date,Updated_Date,Default_Branch,Repository_URL
microsoft,MFCStoreClient,C++,public,114,20,10,2,2018-12-07T21:14:34Z,2026-06-11T12:56:13Z,master,https://github.com/microsoft/MFCStoreClient
microsoft,ai4eutils,Jupyter Notebook,public,1384,45,33,1,2018-12-07T22:40:35Z,2026-06-01T19:18:14Z,master,https://github.com/microsoft/ai4eutils
microsoft,data-science-examples,Jupyter Notebook,public,24,16,9,1,2018-12-08T00:28:04Z,2026-06-12T19:26:08Z,master,https://github.com/microsoft/data-science-examples
microsoft,DeepCoder-Utils,C++,public,36,64,16,3,2018-12-08T14:50:58Z,2026-06-11T12:56:27Z,master,https://github.com/microsoft/DeepCoder-Utils
microsoft,contact-card,TypeScript,public,1541,14,11,3,2018-12-10T17:26:41Z,2025-11-25T19:28:03Z,master,https://github.com/microsoft/contact-card
microsoft,Azure-Kinect-Sensor-SDK,C++,public,79993,1574,641,383,2018-12-10T17:50:05Z,2026-07-28T19:40:39Z,develop,https://github.com/microsoft/Azure-Kinect-Sensor-SDK
microsoft,FigmaSharp,C#,public,26479,499,34,49,2018-12-10T18:57:03Z,2026-07-14T08:23:02Z,main,https://github.com/microsoft/FigmaSharp
microsoft,JSTSdocs,JavaScript,public,2185,17,12,8,2018-12-10T21:32:03Z,2026-06-11T12:56:44Z,master,https://github.com/microsoft/JSTSdocs
microsoft,release-stats,TypeScript,public,229,3,5,8,2018-12-11T23:48:25Z,2024-07-22T19:33:18Z,master,https://github.com/microsoft/release-stats
microsoft,biosbias,Python,public,15,51,21,5,2018-12-12T19:54:01Z,2026-05-17T15:12:32Z,master,https://github.com/microsoft/biosbias
microsoft,PowerPlatformConnectors,C#,public,37988,1274,1444,350,2018-12-13T05:33:24Z,2026-08-02T02:41:16Z,dev,https://github.com/microsoft/PowerPlatformConnectors
microsoft,fabrikate,Go,public,782,39,4,39,2018-12-14T16:07:54Z,2025-11-25T19:23:20Z,develop,https://github.com/microsoft/fabrikate
microsoft,Dynamics365-Apps-Samples,C#,public,9371,182,240,21,2018-12-14T21:29:24Z,2026-07-21T16:59:11Z,master,https://github.com/microsoft/Dynamics365-Apps-Samples
microsoft,mixed-reality-extension-unity,C#,public,76928,61,29,6,2018-12-14T23:30:43Z,2025-11-25T19:28:32Z,master,https://github.com/microsoft/mixed-reality-extension-unity
microsoft,AaronLocker,PowerShell,public,3680,704,88,16,2018-12-18T02:41:00Z,2026-08-03T09:51:09Z,main,https://github.com/microsoft/AaronLocker
microsoft,az-deep-batch-score,Jupyter Notebook,public,6256,21,7,8,2018-12-18T19:48:08Z,2026-08-03T17:23:25Z,master,https://github.com/microsoft/az-deep-batch-score
microsoft,Forge,C#,public,663,332,59,20,2018-12-19T00:16:16Z,2026-07-23T22:30:19Z,master,https://github.com/microsoft/Forge
microsoft,WindowsAutopilotCompanion,PowerShell,public,349061,91,35,16,2018-12-21T01:33:58Z,2026-07-15T11:17:21Z,master,https://github.com/microsoft/WindowsAutopilotCompanion
microsoft,fhir-server-samples,C#,public,1176,233,133,11,2018-12-21T05:02:57Z,2026-04-18T18:54:47Z,master,https://github.com/microsoft/fhir-server-samples
microsoft,Windows-AppConsult-PWALab,HTML,public,6339,40,4215,64,2018-12-21T19:12:08Z,2026-05-27T10:01:59Z,master,https://github.com/microsoft/Windows-AppConsult-PWALab
microsoft,Windows-AppConsult-XAMLIslandsLab,C#,public,2022,33,18,6,2018-12-21T19:20:26Z,2026-06-11T12:57:21Z,master,https://github.com/microsoft/Windows-AppConsult-XAMLIslandsLab
microsoft,Sloos,C#,public,293,18,9,3,2018-12-21T21:12:49Z,2026-06-11T12:57:26Z,master,https://github.com/microsoft/Sloos
microsoft,AzureAutomation-Account-Modules-Update,PowerShell,public,29,79,148,27,2019-01-02T07:50:36Z,2026-07-18T12:49:41Z,master,https://github.com/microsoft/AzureAutomation-Account-Modules-Update
microsoft,Spark-Hive-Tools,,public,13,6,7,28,2019-01-03T07:15:51Z,2024-07-22T19:34:30Z,master,https://github.com/microsoft/Spark-Hive-Tools
microsoft,vscode-octicons-font,HTML,public,254,14,6,1,2019-01-03T16:36:02Z,2025-12-06T09:20:54Z,master,https://github.com/microsoft/vscode-octicons-font
microsoft,verisol,C#,public,3484,255,44,52,2019-01-04T00:21:55Z,2026-06-11T12:57:38Z,master,https://github.com/microsoft/verisol
microsoft,cadet-cli,Python,public,110,9,5,7,2019-01-04T18:45:06Z,2025-11-25T19:20:35Z,main,https://github.com/microsoft/cadet-cli
microsoft,jupyter-core,C#,public,335,107,20,5,2019-01-04T20:54:14Z,2026-03-27T01:13:01Z,master,https://github.com/microsoft/jupyter-core
microsoft,Windows.UI.Composition-Win32-Samples,C++,public,61715,536,192,24,2019-01-07T21:32:09Z,2026-07-07T21:07:48Z,master,https://github.com/microsoft/Windows.UI.Composition-Win32-Samples
microsoft,ELL-PiDataCenter,Python,public,46,6,6,1,2019-01-07T21:40:35Z,2025-11-25T19:28:10Z,master,https://github.com/microsoft/ELL-PiDataCenter
microsoft,Moodle-Teams-Bot,JavaScript,public,76,15,15,7,2019-01-08T02:08:16Z,2025-08-10T07:52:20Z,master,https://github.com/microsoft/Moodle-Teams-Bot
microsoft,GenStudio,JavaScript,public,7318,199,34,8,2019-01-08T16:22:57Z,2026-06-30T12:24:07Z,master,https://github.com/microsoft/GenStudio
microsoft,snmalloc,C++,public,6510,1861,129,53,2019-01-09T14:05:53Z,2026-08-03T15:12:35Z,main,https://github.com/microsoft/snmalloc
microsoft,MSIX-Toolkit,C#,public,16352,195,49,6,2019-01-09T23:22:30Z,2026-08-04T06:44:38Z,master,https://github.com/microsoft/MSIX-Toolkit
microsoft,graph-based-code-modelling,C#,public,265,172,37,5,2019-01-10T16:11:27Z,2026-06-11T12:58:11Z,master,https://github.com/microsoft/graph-based-code-modelling
microsoft,CosmicClone,C#,public,2630,135,39,21,2019-01-10T17:15:52Z,2026-07-04T10:56:51Z,master,https://github.com/microsoft/CosmicClone
microsoft,azure-devops-extension-add-fields-with-refname,JavaScript,public,1148,6,6,8,2019-01-11T18:19:35Z,2025-11-25T19:23:21Z,master,https://github.com/microsoft/azure-devops-extension-add-fields-with-refname
microsoft,Service-Fabric-POA,C#,public,1553,39,24,15,2019-01-11T18:29:46Z,2025-06-12T12:52:00Z,master,https://github.com/microsoft/Service-Fabric-POA
microsoft,BotFunctionalTestingService,JavaScript,public,387,18,16,9,2019-01-14T13:40:19Z,2026-06-28T14:08:41Z,master,https://github.com/microsoft/BotFunctionalTestingService
microsoft,machine-learning-for-programming-samples,Python,public,54,20,17,2,2019-01-14T18:33:36Z,2026-06-13T12:51:00Z,master,https://github.com/microsoft/machine-learning-for-programming-samples
microsoft,AISkillsForWindows,,public,49475,175,43,1,2019-01-14T19:42:17Z,2026-07-18T12:49:44Z,master,https://github.com/microsoft/AISkillsForWindows
microsoft,vott-react,TypeScript,public,4576,11,8,19,2019-01-15T22:28:18Z,2024-11-06T00:09:54Z,master,https://github.com/microsoft/vott-react
microsoft,sarif-azuredevops-extension-legacy,TypeScript,public,118,8,10,4,2019-01-17T16:47:32Z,2023-06-12T18:57:46Z,main,https://github.com/microsoft/sarif-azuredevops-extension-legacy
microsoft,just,TypeScript,public,13266,2027,96,19,2019-01-17T18:07:00Z,2026-07-25T07:04:42Z,main,https://github.com/microsoft/just
microsoft,scan-utilities,,public,7,3,4,1,2019-01-17T19:09:28Z,2026-06-11T12:58:51Z,main,https://github.com/microsoft/scan-utilities
microsoft,moodle-theme_boost_o365teams,PHP,public,3690,10,16,0,2019-01-19T21:59:13Z,2026-07-07T09:34:10Z,master,https://github.com/microsoft/moodle-theme_boost_o365teams
microsoft,containers-rest-cosmos-aks-java,Java,public,1517,12,1,1,2019-01-21T16:56:44Z,2025-11-25T19:30:29Z,master,https://github.com/microsoft/containers-rest-cosmos-aks-java
microsoft,mariadb-connector-j,Java,public,12100,4,8,3,2019-01-22T18:19:50Z,2026-06-11T12:59:10Z,master,https://github.com/microsoft/mariadb-connector-j
microsoft,qTESLA-Library,C,public,47615,26,11,1,2019-01-22T19:46:43Z,2026-06-11T12:59:16Z,master,https://github.com/microsoft/qTESLA-Library
microsoft,landcover,Jupyter Notebook,public,26607,205,81,5,2019-01-22T22:19:42Z,2026-06-22T13:20:38Z,master,https://github.com/microsoft/landcover
microsoft,CanadianBuildingFootprints,,public,186,199,33,4,2019-01-22T22:54:17Z,2026-08-04T11:22:12Z,master,https://github.com/microsoft/CanadianBuildingFootprints
microsoft,stateful-java-web-app,Java,public,298,12,36,2,2019-01-23T04:09:31Z,2025-03-11T05:27:11Z,master,https://github.com/microsoft/stateful-java-web-app
microsoft,MigrateToGraph,TypeScript,public,1565,28,8,4,2019-01-23T07:22:33Z,2025-11-25T19:27:56Z,main,https://github.com/microsoft/MigrateToGraph
microsoft,PowerBI-visuals-MultiKPI,TypeScript,public,1939,23,21,6,2019-01-23T07:53:12Z,2026-07-31T12:21:33Z,main,https://github.com/microsoft/PowerBI-visuals-MultiKPI
microsoft,vision-ai-developer-kit,Jupyter Notebook,public,472323,132,69,45,2019-01-23T18:37:15Z,2026-07-16T22:12:03Z,master,https://github.com/microsoft/vision-ai-developer-kit
microsoft,Service-Fabric-AppDRTool,C#,public,1844,14,7,7,2019-01-28T09:37:09Z,2026-06-11T12:59:38Z,master,https://github.com/microsoft/Service-Fabric-AppDRTool
microsoft,calculator,C++,public,40068,30999,5784,470,2019-01-28T17:55:49Z,2026-08-03T14:57:13Z,main,https://github.com/microsoft/calculator
microsoft,Microsoft-Win32-Content-Prep-Tool,,public,282,1493,296,34,2019-01-29T00:24:38Z,2026-08-04T11:21:13Z,master,https://github.com/microsoft/Microsoft-Win32-Content-Prep-Tool
microsoft,MLOpsPython,Python,public,13162,1318,1158,83,2019-01-29T19:48:00Z,2026-07-29T00:08:09Z,master,https://github.com/microsoft/MLOpsPython
microsoft,cloud-monitoring-dataset,,public,1471,18,9,0,2019-01-29T21:00:01Z,2026-03-30T08:14:00Z,master,https://github.com/microsoft/cloud-monitoring-dataset
microsoft,WebTemplateStudio,TypeScript,public,288794,2015,204,150,2019-01-29T23:08:41Z,2026-07-28T21:43:58Z,dev,https://github.com/microsoft/WebTemplateStudio
microsoft,CoreTemplateStudio,C#,public,2653,107,42,30,2019-01-29T23:10:43Z,2026-06-15T08:12:39Z,dev,https://github.com/microsoft/CoreTemplateStudio
microsoft,cpp_client_telemetry,C,public,90305,102,61,135,2019-01-30T23:13:56Z,2026-08-03T19:07:01Z,main,https://github.com/microsoft/cpp_client_telemetry
microsoft,AzureAppsWorkshop,,public,7912,20,9,0,2019-01-31T05:41:17Z,2025-11-25T19:28:24Z,master,https://github.com/microsoft/AzureAppsWorkshop
microsoft,WastedRendersDetector,TypeScript,public,14,19,6,1,2019-02-01T12:30:15Z,2026-06-11T13:00:23Z,master,https://github.com/microsoft/WastedRendersDetector
microsoft,app-innovation-team,C#,public,33665,34,20,12,2019-02-01T17:25:12Z,2026-06-11T13:00:29Z,master,https://github.com/microsoft/app-innovation-team
microsoft,HoloLens-Art-Recommendations,C#,public,112832,25,9,0,2019-02-01T20:38:58Z,2025-11-25T19:27:47Z,master,https://github.com/microsoft/HoloLens-Art-Recommendations
microsoft,SA-Siam,Python,public,43,35,16,2,2019-02-02T09:39:00Z,2026-06-11T13:00:35Z,master,https://github.com/microsoft/SA-Siam
microsoft,SpeciesClassification,Jupyter Notebook,public,9974,107,53,7,2019-02-04T21:33:38Z,2026-07-29T07:10:27Z,master,https://github.com/microsoft/SpeciesClassification
microsoft,azure-oracle,HCL,public,776,19,18,3,2019-02-04T23:50:32Z,2026-06-11T13:00:45Z,master,https://github.com/microsoft/azure-oracle
microsoft,azure-pipelines-artifact-caching-tasks,TypeScript,public,416,52,11,18,2019-02-05T00:00:39Z,2025-11-25T19:24:06Z,master,https://github.com/microsoft/azure-pipelines-artifact-caching-tasks
microsoft,AHS-AppServiceDotNet,JavaScript,public,7196,7,7,0,2019-02-05T17:57:05Z,2025-11-25T19:19:20Z,master,https://github.com/microsoft/AHS-AppServiceDotNet
microsoft,sqlworkshops,Jupyter Notebook,public,537479,777,337,5,2019-02-05T23:15:12Z,2026-07-29T19:25:02Z,master,https://github.com/microsoft/sqlworkshops
microsoft,nestle-acne-assessment,Jupyter Notebook,public,2224,78,40,8,2019-02-06T05:27:19Z,2026-06-11T16:28:28Z,master,https://github.com/microsoft/nestle-acne-assessment
microsoft,ER-Calc-Metered-vs-Unlimited,,public,254,4,4,2,2019-02-06T16:56:35Z,2026-06-11T13:00:56Z,master,https://github.com/microsoft/ER-Calc-Metered-vs-Unlimited
microsoft,Azure-Databricks-NYC-Taxi-Workshop,Scala,public,44375,114,118,9,2019-02-06T17:16:05Z,2026-07-25T12:28:37Z,master,https://github.com/microsoft/Azure-Databricks-NYC-Taxi-Workshop
microsoft,typescript-bot-test-triggerer,TypeScript,public,304,16,17,2,2019-02-06T22:50:53Z,2026-06-30T16:37:51Z,master,https://github.com/microsoft/typescript-bot-test-triggerer
microsoft,VisualStudio2019Launch,,public,92328,54,23,0,2019-02-07T00:57:26Z,2025-09-16T21:36:33Z,master,https://github.com/microsoft/VisualStudio2019Launch
microsoft,Dynamics365FO-AppChecker,XQuery,public,3409,71,34,8,2019-02-08T00:36:43Z,2026-06-26T08:13:42Z,master,https://github.com/microsoft/Dynamics365FO-AppChecker
microsoft,PDP-Solver,Python,public,116,42,15,5,2019-02-08T23:28:42Z,2026-06-11T13:01:14Z,master,https://github.com/microsoft/PDP-Solver
microsoft,MIMDSC,PowerShell,public,423,27,8,3,2019-02-09T21:25:14Z,2026-06-11T13:01:22Z,master,https://github.com/microsoft/MIMDSC
microsoft,AddingSpeechToBots,C#,public,30858,14,13,0,2019-02-10T15:19:28Z,2025-11-25T19:18:38Z,master,https://github.com/microsoft/AddingSpeechToBots
microsoft,computervision-recipes,Jupyter Notebook,public,267320,9875,1209,112,2019-02-11T16:23:51Z,2026-08-04T12:27:51Z,staging,https://github.com/microsoft/computervision-recipes
microsoft,MRLightingTools-Unity,C#,public,6994,195,24,9,2019-02-11T23:08:43Z,2026-04-28T07:36:30Z,master,https://github.com/microsoft/MRLightingTools-Unity
microsoft,ProjFS-Managed-API,C#,public,490,171,40,9,2019-02-12T19:09:33Z,2026-07-08T22:58:09Z,main,https://github.com/microsoft/ProjFS-Managed-API
microsoft,pytorch_od,Python,public,39,18,7,0,2019-02-13T21:21:41Z,2024-07-22T19:39:10Z,master,https://github.com/microsoft/pytorch_od
microsoft,SCOM_Rubrik_Monitoring,PowerShell,public,32,15,6,4,2019-02-13T22:12:56Z,2025-03-27T17:53:54Z,master,https://github.com/microsoft/SCOM_Rubrik_Monitoring
microsoft,Dynamics-365-Fraud-Protection-Samples,C#,public,5296,23,23,0,2019-02-13T23:57:45Z,2026-03-16T08:50:30Z,master,https://github.com/microsoft/Dynamics-365-Fraud-Protection-Samples
microsoft,BotFramework-Composer,TypeScript,public,130089,890,375,297,2019-02-14T02:45:07Z,2026-06-17T19:31:13Z,main,https://github.com/microsoft/BotFramework-Composer
microsoft,AzureSQLDataSyncHealthChecker,PowerShell,public,45,22,12,1,2019-02-14T09:37:43Z,2026-06-11T13:01:43Z,master,https://github.com/microsoft/AzureSQLDataSyncHealthChecker
microsoft,configmgr-hub,PowerShell,public,871,75,26,63,2019-02-14T18:23:38Z,2026-06-19T03:15:32Z,master,https://github.com/microsoft/configmgr-hub
microsoft,AttackSurfaceAnalyzer,C#,public,15386,2946,294,73,2019-02-15T01:50:44Z,2026-07-31T18:17:57Z,main,https://github.com/microsoft/AttackSurfaceAnalyzer
microsoft,ExpressivePixels,C,public,5915,78,15,15,2019-02-15T17:54:11Z,2026-06-11T13:01:54Z,master,https://github.com/microsoft/ExpressivePixels
microsoft,DirectX-Debugging-Tools,JavaScript,public,29,105,20,2,2019-02-15T17:54:56Z,2026-07-10T05:55:50Z,master,https://github.com/microsoft/DirectX-Debugging-Tools
microsoft,SDNet,Python,public,168,190,118,10,2019-02-15T17:57:45Z,2026-06-25T10:52:47Z,master,https://github.com/microsoft/SDNet
microsoft,enforce-do-not-forward,C#,public,861,5,4,1,2019-02-16T01:24:46Z,2026-06-11T13:02:10Z,main,https://github.com/microsoft/enforce-do-not-forward
microsoft,PSRule.Rules.Kubernetes,PowerShell,public,116,19,8,11,2019-02-19T10:41:00Z,2026-06-15T08:12:55Z,main,https://github.com/microsoft/PSRule.Rules.Kubernetes
microsoft,settingchange,C++,public,8,4,1,1,2019-02-19T15:35:10Z,2026-06-11T13:02:23Z,main,https://github.com/microsoft/settingchange
microsoft,vscode-windows-registry,C++,public,191,37,26,4,2019-02-20T16:28:25Z,2026-07-08T08:52:27Z,main,https://github.com/microsoft/vscode-windows-registry
microsoft,retrieval,TypeScript,public,16,5,1,2,2019-02-21T01:13:41Z,2023-01-27T19:05:14Z,master,https://github.com/microsoft/retrieval
microsoft,msticpy,Python,public,85670,1985,331,13,2019-02-21T17:30:03Z,2026-08-02T11:11:18Z,main,https://github.com/microsoft/msticpy
microsoft,ELL-PiClusterService,JavaScript,public,462,7,8,1,2019-02-22T01:53:07Z,2026-05-29T23:26:34Z,master,https://github.com/microsoft/ELL-PiClusterService
microsoft,Custom-Vision-Autotrainer,Python,public,1398,16,9,5,2019-02-22T03:35:43Z,2025-11-25T19:29:10Z,master,https://github.com/microsoft/Custom-Vision-Autotrainer
microsoft,DeployDLKubeflowAKS,Jupyter Notebook,public,172,20,16,1,2019-02-22T19:32:25Z,2025-11-25T19:18:59Z,master,https://github.com/microsoft/DeployDLKubeflowAKS
microsoft,frontend-bootcamp,TypeScript,public,14802,10787,1201,16,2019-02-24T16:11:55Z,2026-08-01T03:24:42Z,master,https://github.com/microsoft/frontend-bootcamp
microsoft,libtorchWithDeps,,public,11,2,4,0,2019-02-24T21:53:30Z,2024-06-13T21:53:08Z,master,https://github.com/microsoft/libtorchWithDeps
microsoft,MixedRealityLearning,C#,public,657015,73,37,2,2019-02-28T00:22:38Z,2026-04-22T06:31:03Z,development,https://github.com/microsoft/MixedRealityLearning
microsoft,AddOutlookJapanHoliday,VBScript,public,164,8,10,1,2019-02-28T01:12:49Z,2026-06-11T13:02:43Z,master,https://github.com/microsoft/AddOutlookJapanHoliday
microsoft,Annotation-Factory,Python,public,12,19,8,2,2019-02-28T03:30:01Z,2025-11-25T19:29:51Z,master,https://github.com/microsoft/Annotation-Factory
microsoft,Azure-Kinect-Samples,C,public,152906,627,347,21,2019-02-28T03:46:01Z,2026-07-19T07:26:03Z,master,https://github.com/microsoft/Azure-Kinect-Samples
microsoft,ocs-source-code-and-operations-toolkit-for-open-cloudserver,,public,4,4,6,1,2019-02-28T18:11:20Z,2025-11-25T19:30:45Z,master,https://github.com/microsoft/ocs-source-code-and-operations-toolkit-for-open-cloudserver
microsoft,PSRule-vscode,TypeScript,public,4480,55,19,21,2019-03-01T10:18:30Z,2026-06-30T16:37:54Z,release/v2.9.x,https://github.com/microsoft/PSRule-vscode
microsoft,SQLBDC-AppDeploy,Python,public,21,4,10,1,2019-03-02T01:23:57Z,2026-06-11T13:02:48Z,master,https://github.com/microsoft/SQLBDC-AppDeploy
microsoft,ObjectStoreProvider,TypeScript,public,3487,14,18,20,2019-03-04T18:32:43Z,2026-06-12T17:29:51Z,master,https://github.com/microsoft/ObjectStoreProvider
microsoft,vscode-docs-archive,CSS,public,1462477,21,16,0,2019-03-04T23:39:42Z,2026-06-28T04:23:34Z,master,https://github.com/microsoft/vscode-docs-archive
microsoft,php-src,C,public,243286,78,28,0,2019-03-05T20:44:17Z,2025-12-16T20:06:09Z,PHP-5.6-security-backports,https://github.com/microsoft/php-src
microsoft,vcrt-forwarders,C++,public,417,41,18,15,2019-03-06T00:51:29Z,2025-10-10T12:07:19Z,master,https://github.com/microsoft/vcrt-forwarders
microsoft,cobalt,HCL,public,103188,116,79,81,2019-03-06T14:03:31Z,2025-11-25T19:29:43Z,master,https://github.com/microsoft/cobalt
microsoft,immersive-reader-sdk,HTML,public,35236,109,62,7,2019-03-06T22:26:06Z,2026-07-27T17:28:31Z,dev,https://github.com/microsoft/immersive-reader-sdk
microsoft,horseshoe-bnn,Python,public,64,60,15,3,2019-03-07T15:00:39Z,2026-07-22T08:01:39Z,master,https://github.com/microsoft/horseshoe-bnn
microsoft,SecCon-Framework,,public,479,285,49,1,2019-03-07T19:00:26Z,2026-07-28T22:49:59Z,master,https://github.com/microsoft/SecCon-Framework
microsoft,kafka-connect-cosmosdb,Java,public,5589,59,57,61,2019-03-07T21:35:54Z,2026-06-23T01:06:54Z,dev,https://github.com/microsoft/kafka-connect-cosmosdb
microsoft,lain,Rust,public,247,469,34,11,2019-03-07T22:55:10Z,2026-07-17T14:54:22Z,master,https://github.com/microsoft/lain
microsoft,lisa,Python,public,34315,332,244,54,2019-03-09T00:23:37Z,2026-08-03T07:19:52Z,main,https://github.com/microsoft/lisa
microsoft,pxt-apa102,TypeScript,public,11,2,5,2,2019-03-10T02:25:18Z,2026-06-11T13:03:29Z,master,https://github.com/microsoft/pxt-apa102
microsoft,BosqueLanguage,TypeScript,public,50210,5210,284,10,2019-03-10T03:37:38Z,2026-07-27T23:21:47Z,master,https://github.com/microsoft/BosqueLanguage
microsoft,SQL-Server-Big-Data-Cluster-App-Deploy-Extension,,public,19083,6,5,2,2019-03-11T19:59:17Z,2026-06-11T13:03:34Z,master,https://github.com/microsoft/SQL-Server-Big-Data-Cluster-App-Deploy-Extension
